,record,beat,sym,pos,block,k
37066,118,745,R,207611,202,22
37067,118,746,R,207889,203,37
37068,118,747,R,208170,203,37
37069,118,748,R,208444,203,37
37070,118,749,R,208723,203,37
37071,118,750,R,208996,204,33
37072,118,751,R,209275,204,33
37073,118,752,R,209552,204,33
37074,118,753,R,209830,204,33
37075,118,754,R,210104,205,34
37076,118,755,R,210383,205,34
37077,118,756,R,210660,205,34
37078,118,757,R,210934,205,34
37079,118,758,R,211217,206,30
37080,118,759,R,211489,206,30
37081,118,760,R,211755,206,30
37082,118,761,R,212023,207,38
37083,118,762,R,212298,207,38
37084,118,763,R,212567,207,38
37085,118,764,R,212832,207,38
37086,118,765,R,213104,208,39
37087,118,766,R,213374,208,39
37088,118,767,R,213643,208,39
37089,118,768,R,213917,208,39
37090,118,769,R,214197,209,37
37091,118,770,R,214468,209,37
37092,118,771,R,214744,209,37
37093,118,772,R,215023,209,37
37094,118,773,R,215302,210,31
37095,118,774,R,215586,210,31
37096,118,775,R,215862,210,31
37097,118,776,R,216142,211,38
37098,118,777,R,216422,211,38
37099,118,778,R,216701,211,38
37100,118,779,R,216981,211,38
37101,118,780,A,217180,212,41
37102,118,781,R,217486,212,41
37103,118,782,R,217763,212,41
37104,118,783,R,218041,212,41
37105,118,784,R,218318,213,28
37106,118,785,R,218593,213,28
37107,118,786,R,218860,213,28
37108,118,787,R,219137,214,34
37109,118,788,R,219410,214,34
37110,118,789,R,219682,214,34
37111,118,790,R,219961,214,34
37112,118,791,R,220237,215,41
37113,118,792,R,220507,215,41
37114,118,793,R,220782,215,41
37115,118,794,R,221065,215,41
37116,118,795,R,221331,216,39
37117,118,796,R,221609,216,39
37118,118,797,R,221883,216,39
37119,118,798,R,222157,216,39
37120,118,799,R,222426,217,27
37121,118,800,R,222698,217,27
37122,118,801,R,222973,217,27
37123,118,802,R,223246,218,44
37124,118,803,R,223521,218,44
37125,118,804,R,223793,218,44
37126,118,805,R,224067,218,44
37127,118,806,R,224343,219,40
37128,118,807,R,224617,219,40
37129,118,808,R,224895,219,40
37130,118,809,R,225166,219,40
37131,118,810,R,225441,220,37
37132,118,811,R,225715,220,37
37133,118,812,R,226001,220,37
37134,118,813,R,226272,220,37
37135,118,814,A,226463,221,31
37136,118,815,R,226767,221,31
37137,118,816,R,227053,221,31
37138,118,817,R,227324,221,31
37139,118,818,R,227593,222,35
37140,118,819,R,227866,222,35
37141,118,820,R,228125,222,35
37142,118,821,R,228396,223,35
37143,118,822,R,228669,223,35
37144,118,823,R,228946,223,35
37145,118,824,R,229218,223,35
37146,118,825,R,229495,224,32
37147,118,826,R,229770,224,32
37148,118,827,R,230045,224,32
37149,118,828,R,230330,224,32
37150,118,829,R,230602,225,38
37151,118,830,R,230877,225,38
37152,118,831,R,231154,225,38
37153,118,832,R,231427,226,36
37154,118,833,R,231699,226,36
37155,118,834,R,231983,226,36
37156,118,835,R,232255,226,36
37157,118,836,R,232524,227,35
37158,118,837,R,232803,227,35
37159,118,838,R,233080,227,35
37160,118,839,R,233361,227,35
37161,118,840,R,233625,228,29
37162,118,841,R,233905,228,29
37163,118,842,R,234188,228,29
37164,118,843,R,234464,228,29
37165,118,844,R,234753,229,25
37166,118,845,A,234950,229,25
37167,118,846,R,235257,229,25
37168,118,847,R,235535,230,32
37169,118,848,R,235819,230,32
37170,118,849,R,236097,230,32
37171,118,850,R,236376,230,32
37172,118,851,R,236650,231,40
37173,118,852,R,236932,231,40
37174,118,853,R,237216,231,40
37175,118,854,R,237502,231,40
37176,118,855,R,237789,232,24
37177,118,856,R,238075,232,24
37178,118,857,R,238361,232,24
37179,118,858,R,238646,233,32
37180,118,859,R,238944,233,32
37181,118,860,R,239229,233,32
37182,118,861,A,239424,233,32
37183,118,862,R,239740,234,32
37184,118,863,R,240025,234,32
37185,118,864,R,240312,234,32
37186,118,865,A,240529,234,32
37187,118,866,R,240878,235,30
37188,118,867,R,241173,235,30
37189,118,868,R,241473,235,30
37190,118,869,R,241777,236,28
37191,118,870,R,242075,236,28
37192,118,871,R,242384,236,28
37193,118,872,R,242686,236,28
37194,118,873,R,242996,237,42
37195,118,874,R,243313,237,42
37196,118,875,R,243618,237,42
37197,118,876,R,243934,238,38
37198,118,877,R,244242,238,38
37199,118,878,R,244545,238,38
37200,118,879,R,244863,239,44
37201,118,880,R,245173,239,44
37202,118,881,R,245473,239,44
37203,118,882,R,245785,240,32
37204,118,883,R,246091,240,32
37205,118,884,R,246389,240,32
37206,118,885,R,246693,240,32
37207,118,886,R,246993,241,29
37208,118,887,R,247287,241,29
37209,118,888,R,247587,241,29
37210,118,889,R,247889,242,33
37211,118,890,R,248187,242,33
37212,118,891,R,248481,242,33
37213,118,892,R,248784,242,33
37214,118,893,R,249097,243,28
37215,118,894,R,249408,243,28
37216,118,895,R,249721,243,28
37217,118,896,R,250043,244,24
37218,118,897,R,250362,244,24
37219,118,898,R,250677,244,24
37220,118,899,R,250998,245,35
37221,118,900,R,251315,245,35
37222,118,901,R,251628,245,35
37223,118,902,R,251946,246,39
37224,118,903,R,252253,246,39
37225,118,904,R,252563,246,39
37226,118,905,R,252873,246,39
37227,118,906,R,253169,247,31
37228,118,907,A,253370,247,31
37229,118,908,R,253715,247,31
37230,118,909,R,254020,248,32
37231,118,910,R,254329,248,32
37232,118,911,R,254644,248,32
37233,118,912,R,254954,248,32
37234,118,913,R,255276,249,37
37235,118,914,R,255600,249,37
37236,118,915,R,255916,249,37
37237,118,916,R,256232,250,30
37238,118,917,R,256549,250,30
37239,118,918,R,256866,250,30
37240,118,919,R,257184,251,33
37241,118,920,R,257491,251,33
37242,118,921,R,257805,251,33
37243,118,922,R,258118,252,37
37244,118,923,R,258430,252,37
37245,118,924,R,258747,252,37
37246,118,925,R,259057,252,37
37247,118,926,R,259366,253,33
37248,118,927,R,259682,253,33
37249,118,928,R,259987,253,33
37250,118,929,R,260291,254,36
37251,118,930,R,260598,254,36
37252,118,931,R,260899,254,36
37253,118,932,A,261121,255,33
37254,118,933,R,261481,255,33
37255,118,934,R,261780,255,33
37256,118,935,R,262084,255,33
37257,118,936,R,262388,256,34
37258,118,937,A,262594,256,34
37259,118,938,R,262921,256,34
37260,118,939,R,263216,257,32
37261,118,940,A,263414,257,32
37262,118,941,R,263733,257,32
37263,118,942,A,263961,257,32
37264,118,943,R,264290,258,48
37265,118,944,R,264579,258,48
37266,118,945,R,264862,258,48
37267,118,946,R,265138,258,48
37268,118,947,R,265425,259,22
37269,118,948,R,265702,259,22
37270,118,949,R,265980,259,22
37271,118,950,R,266252,260,46
37272,118,951,R,266535,260,46
37273,118,952,R,266808,260,46
37274,118,953,R,267083,260,46
37275,118,954,R,267368,261,45
37276,118,955,R,267642,261,45
37277,118,956,V,267814,261,45
37278,118,957,R,268180,261,45
37279,118,958,R,268455,262,54
37280,118,959,R,268720,262,54
37281,118,960,R,268990,262,54
37282,118,961,A,269217,262,54
37283,118,962,~,269262,262,54
37284,118,963,R,269511,263,58
37285,118,964,~,269712,263,58
37286,118,965,R,269779,263,58
37287,118,966,R,270050,263,58
37288,118,967,R,270317,263,58
37289,118,968,R,270586,264,28
37290,118,969,R,270856,264,28
37291,118,970,R,271122,264,28
37292,118,971,R,271396,265,94
37293,118,972,R,271667,265,94
37294,118,973,R,271933,265,94
37295,118,974,R,272193,265,94
37296,118,975,A,272413,266,61
37297,118,976,R,272712,266,61
37298,118,977,R,272976,266,61
37299,118,978,R,273246,266,61
37300,118,979,R,273516,267,68
37301,118,980,R,273777,267,68
37302,118,981,A,273967,267,68
37303,118,982,R,274271,267,68
37304,118,983,R,274538,268,36
37305,118,984,R,274806,268,36
37306,118,985,R,275067,268,36
37307,118,986,R,275339,268,36
37308,118,987,A,275546,269,72
37309,118,988,R,275853,269,72
37310,118,989,R,276126,269,72
37311,118,990,R,276398,269,72
37312,118,991,R,276666,270,45
37313,118,992,R,276932,270,45
37314,118,993,R,277191,270,45
37315,118,994,R,277460,270,45
37316,118,995,A,277682,271,36
37317,118,996,R,277974,271,36
37318,118,997,R,278238,271,36
37319,118,998,R,278496,271,36
37320,118,999,R,278758,272,40
37321,118,1000,R,279014,272,40
37322,118,1001,A,279247,272,40
37323,118,1002,R,279535,272,40
37324,118,1003,R,279801,273,26
37325,118,1004,R,280069,273,26
37326,118,1005,R,280349,273,26
37327,118,1006,R,280617,274,43
37328,118,1007,R,280893,274,43
37329,118,1008,R,281168,274,43
37330,118,1009,R,281439,274,43
37331,118,1010,R,281717,275,37
37332,118,1011,R,282003,275,37
37333,118,1012,R,282289,275,37
37334,118,1013,R,282568,275,37
37335,118,1014,R,282853,276,34
37336,118,1015,R,283144,276,34
37337,118,1016,R,283432,276,34
37338,118,1017,R,283722,277,39
37339,118,1018,R,284006,277,39
37340,118,1019,R,284295,277,39
37341,118,1020,R,284582,277,39
37342,118,1021,R,284865,278,30
37343,118,1022,R,285154,278,30
37344,118,1023,R,285449,278,30
37345,118,1024,R,285732,279,40
37346,118,1025,R,286016,279,40
37347,118,1026,R,286313,279,40
37348,118,1027,A,286528,279,40
37349,118,1028,R,286837,280,28
37350,118,1029,R,287137,280,28
37351,118,1030,R,287433,280,28
37352,118,1031,R,287725,280,28
37353,118,1032,R,288017,281,30
37354,118,1033,R,288312,281,30
37355,118,1034,R,288600,281,30
37356,118,1035,R,288896,282,30
37357,118,1036,R,289193,282,30
37358,118,1037,R,289490,282,30
37359,118,1038,R,289793,283,28
37360,118,1039,R,290085,283,28
37361,118,1040,R,290382,283,28
37362,118,1041,R,290680,283,28
37363,118,1042,R,290975,284,36
37364,118,1043,R,291273,284,36
37365,118,1044,R,291562,284,36
37366,118,1045,R,291846,285,36
37367,118,1046,A,292070,285,36
37368,118,1047,R,292367,285,36
37369,118,1048,R,292649,285,36
37370,118,1049,R,292922,286,34
37371,118,1050,R,293206,286,34
37372,118,1051,R,293481,286,34
37373,118,1052,R,293758,286,34
37374,118,1053,R,294045,287,34
37375,118,1054,R,294330,287,34
37376,118,1055,R,294612,287,34
37377,118,1056,R,294898,287,34
37378,118,1057,R,295193,288,30
37379,118,1058,R,295478,288,30
37380,118,1059,R,295769,288,30
37381,118,1060,R,296057,289,28
37382,118,1061,R,296343,289,28
37383,118,1062,R,296640,289,28
37384,118,1063,R,296928,289,28
37385,118,1064,R,297222,290,34
37386,118,1065,R,297515,290,34
37387,118,1066,R,297805,290,34
37388,118,1067,R,298107,291,29
37389,118,1068,R,298402,291,29
37390,118,1069,R,298695,291,29
37391,118,1070,R,298993,291,29
37392,118,1071,R,299288,292,23
37393,118,1072,R,299580,292,23
37394,118,1073,x,299687,292,23
37395,118,1074,R,300145,293,32
37396,118,1075,R,300468,293,32
37397,118,1076,R,300778,293,32
37398,118,1077,R,301089,294,35
37399,118,1078,R,301381,294,35
37400,118,1079,R,301668,294,35
37401,118,1080,R,301958,294,35
37402,118,1081,R,302242,295,29
37403,118,1082,R,302533,295,29
37404,118,1083,R,302823,295,29
37405,118,1084,R,303108,296,36
37406,118,1085,R,303395,296,36
37407,118,1086,R,303676,296,36
37408,118,1087,R,303960,296,36
37409,118,1088,R,304244,297,34
37410,118,1089,R,304524,297,34
37411,118,1090,R,304796,297,34
37412,118,1091,R,305077,297,34
37413,118,1092,R,305354,298,32
37414,118,1093,A,305576,298,32
37415,118,1094,R,306016,298,32
37416,118,1095,R,306322,299,41
37417,118,1096,R,306600,299,41
37418,118,1097,R,306885,299,41
37419,118,1098,A,307100,299,41
37420,118,1099,R,307394,300,35
37421,118,1100,R,307675,300,35
37422,118,1101,R,307952,300,35
37423,118,1102,R,308225,301,36
37424,118,1103,R,308496,301,36
37425,118,1104,R,308775,301,36
37426,118,1105,R,309048,301,36
37427,118,1106,R,309318,302,38
37428,118,1107,A,309535,302,38
37429,118,1108,R,309820,302,38
37430,118,1109,R,310099,302,38
37431,118,1110,R,310382,303,29
37432,118,1111,R,310657,303,29
37433,118,1112,x,310750,303,29
37434,118,1113,R,311151,303,29
37435,118,1114,R,311455,304,33
37436,118,1115,R,311734,304,33
37437,118,1116,R,312016,304,33
37438,118,1117,R,312292,304,33
37439,118,1118,R,312559,305,34
37440,118,1119,R,312844,305,34
37441,118,1120,R,313117,305,34
37442,118,1121,R,313388,306,36
37443,118,1122,R,313666,306,36
37444,118,1123,R,313947,306,36
37445,118,1124,A,314160,306,36
37446,118,1125,R,314461,307,39
37447,118,1126,R,314762,307,39
37448,118,1127,R,315044,307,39
37449,118,1128,R,315333,307,39
37450,118,1129,R,315617,308,30
37451,118,1130,R,315902,308,30
37452,118,1131,R,316186,308,30
37453,118,1132,R,316470,309,36
37454,118,1133,R,316755,309,36
37455,118,1134,R,317033,309,36
37456,118,1135,R,317320,309,36
37457,118,1136,R,317603,310,32
37458,118,1137,R,317887,310,32
37459,118,1138,R,318174,310,32
37460,118,1139,R,318459,310,32
37461,118,1140,R,318752,311,33
37462,118,1141,R,319041,311,33
37463,118,1142,R,319333,311,33
37464,118,1143,A,319550,312,27
37465,118,1144,R,319919,312,27
37466,118,1145,R,320241,312,27
37467,118,1146,R,320550,313,38
37468,118,1147,R,320863,313,38
37469,118,1148,R,321161,313,38
37470,118,1149,R,321454,313,38
37471,118,1150,R,321755,314,29
37472,118,1151,R,322043,314,29
37473,118,1152,R,322330,314,29
37474,118,1153,R,322622,315,35
37475,118,1154,R,322906,315,35
37476,118,1155,R,323196,315,35
37477,118,1156,R,323494,315,35
37478,118,1157,R,323786,316,38
37479,118,1158,R,324079,316,38
37480,118,1159,R,324370,316,38
37481,118,1160,R,324665,317,35
37482,118,1161,R,324957,317,35
37483,118,1162,R,325247,317,35
37484,118,1163,R,325528,317,35
37485,118,1164,R,325821,318,32
37486,118,1165,R,326110,318,32
37487,118,1166,R,326403,318,32
37488,118,1167,R,326699,319,38
37489,118,1168,R,326987,319,38
37490,118,1169,R,327277,319,38
37491,118,1170,R,327567,319,38
37492,118,1171,R,327864,320,23
37493,118,1172,R,328154,320,23
37494,118,1173,R,328440,320,23
37495,118,1174,R,328732,321,31
37496,118,1175,R,329011,321,31
37497,118,1176,R,329302,321,31
37498,118,1177,R,329591,321,31
37499,118,1178,R,329877,322,26
37500,118,1179,A,330105,322,26
37501,118,1180,R,330544,322,26
37502,118,1181,R,330888,323,32
37503,118,1182,R,331195,323,32
37504,118,1183,R,331478,323,32
37505,118,1184,R,331771,323,32
37506,118,1185,R,332060,324,39
37507,118,1186,R,332341,324,39
37508,118,1187,R,332637,324,39
37509,118,1188,R,332920,325,30
37510,118,1189,R,333203,325,30
37511,118,1190,R,333491,325,30
37512,118,1191,R,333781,325,30
37513,118,1192,R,334069,326,30
37514,118,1193,R,334349,326,30
37515,118,1194,R,334640,326,30
37516,118,1195,R,334922,327,43
37517,118,1196,R,335207,327,43
37518,118,1197,R,335498,327,43
37519,118,1198,R,335784,327,43
37520,118,1199,R,336069,328,33
37521,118,1200,R,336354,328,33
37522,118,1201,R,336643,328,33
37523,118,1202,R,336928,329,39
37524,118,1203,R,337213,329,39
37525,118,1204,R,337492,329,39
37526,118,1205,R,337774,329,39
37527,118,1206,R,338062,330,33
37528,118,1207,R,338346,330,33
37529,118,1208,R,338632,330,33
37530,118,1209,R,338917,330,33
37531,118,1210,R,339191,331,24
37532,118,1211,A,339406,331,24
37533,118,1212,R,339706,331,24
37534,118,1213,R,339994,332,38
37535,118,1214,R,340263,332,38
37536,118,1215,R,340546,332,38
37537,118,1216,R,340821,332,38
37538,118,1217,R,341094,333,38
37539,118,1218,R,341377,333,38
37540,118,1219,R,341658,333,38
37541,118,1220,R,341930,333,38
37542,118,1221,R,342212,334,39
37543,118,1222,R,342497,334,39
37544,118,1223,A,342719,334,39
37545,118,1224,R,343153,335,36
37546,118,1225,R,343455,335,36
37547,118,1226,R,343734,335,36
37548,118,1227,R,344014,335,36
37549,118,1228,R,344287,336,31
37550,118,1229,R,344565,336,31
37551,118,1230,R,344838,336,31
37552,118,1231,A,345068,336,31
37553,118,1232,R,345370,337,31
37554,118,1233,R,345656,337,31
37555,118,1234,V,345862,337,31
37556,118,1235,R,346202,338,38
37557,118,1236,R,346488,338,38
37558,118,1237,R,346766,338,38
37559,118,1238,R,347045,338,38
37560,118,1239,R,347324,339,30
37561,118,1240,R,347601,339,30
37562,118,1241,R,347880,339,30
37563,118,1242,R,348161,340,33
37564,118,1243,R,348454,340,33
37565,118,1244,R,348731,340,33
37566,118,1245,R,349008,340,33
37567,118,1246,R,349293,341,45
37568,118,1247,R,349572,341,45
37569,118,1248,R,349855,341,45
37570,118,1249,R,350146,341,45
37571,118,1250,R,350434,342,25
37572,118,1251,R,350707,342,25
37573,118,1252,A,350935,342,25
37574,118,1253,R,351242,343,41
37575,118,1254,R,351531,343,41
37576,118,1255,R,351818,343,41
37577,118,1256,R,352095,343,41
37578,118,1257,R,352374,344,35
37579,118,1258,R,352649,344,35
37580,118,1259,R,352927,344,35
37581,118,1260,R,353212,344,35
37582,118,1261,R,353495,345,32
37583,118,1262,R,353770,345,32
37584,118,1263,R,354045,345,32
37585,118,1264,A,354287,345,32
37586,118,1265,R,354603,346,27
37587,118,1266,R,354895,346,27
37588,118,1267,R,355183,346,27
37589,118,1268,R,355458,347,40
37590,118,1269,R,355740,347,40
37591,118,1270,R,356026,347,40
37592,118,1271,R,356304,347,40
37593,118,1272,R,356581,348,26
37594,118,1273,R,356862,348,26
37595,118,1274,R,357142,348,26
37596,118,1275,R,357419,349,40
37597,118,1276,R,357704,349,40
37598,118,1277,R,357978,349,40
37599,118,1278,R,358260,349,40
37600,118,1279,R,358540,350,40
37601,118,1280,R,358817,350,40
37602,118,1281,R,359097,350,40
37603,118,1282,V,359278,350,40
37604,118,1283,R,359664,351,36
37605,118,1284,R,359949,351,36
37606,118,1285,R,360237,351,36
37607,118,1286,R,360518,352,40
37608,118,1287,R,360795,352,40
37609,118,1288,R,361077,352,40
37610,118,1289,R,361363,352,40
37611,118,1290,R,361647,353,32
37612,118,1291,A,361868,353,32
37613,118,1292,R,362183,353,32
37614,118,1293,R,362495,353,32
37615,118,1294,R,362796,354,35
37616,118,1295,R,363100,354,35
37617,118,1296,R,363396,354,35
37618,118,1297,R,363696,355,31
37619,118,1298,R,363991,355,31
37620,118,1299,R,364294,355,31
37621,118,1300,R,364589,356,42
37622,118,1301,R,364887,356,42
37623,118,1302,R,365188,356,42
37624,118,1303,R,365483,356,42
37625,118,1304,R,365776,357,16
37626,118,1305,R,366075,357,16
37627,118,1306,x,366178,357,16
37628,118,1307,R,366634,358,36
37629,118,1308,R,366934,358,36
37630,118,1309,R,367243,358,36
37631,118,1310,R,367535,358,36
37632,118,1311,R,367829,359,32
37633,118,1312,R,368127,359,32
37634,118,1313,R,368415,359,32
37635,118,1314,R,368702,360,37
37636,118,1315,R,368992,360,37
37637,118,1316,R,369283,360,37
37638,118,1317,R,369570,360,37
37639,118,1318,R,369859,361,33
37640,118,1319,R,370148,361,33
37641,118,1320,R,370437,361,33
37642,118,1321,R,370726,362,38
37643,118,1322,R,371016,362,38
37644,118,1323,R,371309,362,38
37645,118,1324,R,371596,362,38
37646,118,1325,R,371878,363,36
37647,118,1326,R,372168,363,36
37648,118,1327,R,372453,363,36
37649,118,1328,R,372728,363,36
37650,118,1329,R,373006,364,33
37651,118,1330,R,373290,364,33
37652,118,1331,R,373567,364,33
37653,118,1332,R,373851,365,38
37654,118,1333,R,374143,365,38
37655,118,1334,R,374425,365,38
37656,118,1335,R,374709,365,38
37657,118,1336,R,375002,366,30
37658,118,1337,R,375293,366,30
37659,118,1338,R,375584,366,30
37660,118,1339,R,375874,367,36
37661,118,1340,R,376163,367,36
37662,118,1341,R,376448,367,36
37663,118,1342,R,376742,367,36
37664,118,1343,A,376957,368,32
37665,118,1344,R,377278,368,32
37666,118,1345,R,377579,368,32
37667,118,1346,R,377872,369,33
37668,118,1347,R,378169,369,33
37669,118,1348,R,378464,369,33
37670,118,1349,R,378747,369,33
37671,118,1350,R,379044,370,29
37672,118,1351,x,379138,370,29
37673,118,1352,R,379576,370,29
37674,118,1353,R,379885,370,29
37675,118,1354,R,380188,371,30
37676,118,1355,R,380479,371,30
37677,118,1356,R,380772,371,30
37678,118,1357,R,381073,372,36
37679,118,1358,R,381358,372,36
37680,118,1359,R,381642,372,36
37681,118,1360,R,381933,372,36
37682,118,1361,R,382212,373,27
37683,118,1362,R,382498,373,27
37684,118,1363,R,382789,373,27
37685,118,1364,R,383079,374,40
37686,118,1365,R,383369,374,40
37687,118,1366,R,383666,374,40
37688,118,1367,R,383955,374,40
37689,118,1368,R,384260,375,30
37690,118,1369,R,384559,375,30
37691,118,1370,R,384856,375,30
37692,118,1371,R,385147,376,30
37693,118,1372,R,385444,376,30
37694,118,1373,R,385735,376,30
37695,118,1374,R,386031,376,30
37696,118,1375,R,386326,377,28
37697,118,1376,R,386613,377,28
37698,118,1377,R,386917,377,28
37699,118,1378,R,387211,378,42
37700,118,1379,R,387497,378,42
37701,118,1380,R,387797,378,42
37702,118,1381,R,388086,378,42
37703,118,1382,R,388375,379,23
37704,118,1383,R,388671,379,23
37705,118,1384,R,388965,379,23
37706,118,1385,R,389252,380,35
37707,118,1386,R,389535,380,35
37708,118,1387,R,389821,380,35
37709,118,1388,R,390106,380,35
37710,118,1389,R,390391,381,22
37711,118,1390,R,390681,381,22
37712,118,1391,R,390955,381,22
